2022-08-29 00:46:24 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.3.Final
2022-08-29 01:38:25 |INFO  |main |PushReceiver.java:125 |com.alibaba.nacos.client.naming |com.alibaba.nacos.client.naming.core.PushReceiver do shutdown stop
2022-08-29 01:38:25 |INFO  |main |FailoverReactor.java:132 |com.alibaba.nacos.client.naming |com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
2022-08-29 01:38:28 |INFO  |main |FailoverReactor.java:134 |com.alibaba.nacos.client.naming |com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
2022-08-29 01:38:28 |INFO  |main |HostReactor.java:414 |com.alibaba.nacos.client.naming |com.alibaba.nacos.client.naming.core.HostReactor do shutdown stop
2022-08-29 01:38:28 |INFO  |main |NamingProxy.java:719 |com.alibaba.nacos.client.naming |com.alibaba.nacos.client.naming.net.NamingProxy do shutdown begin
2022-08-29 01:38:28 |INFO  |main |CredentialWatcher.java:105 |com.alibaba.nacos.client.identify.CredentialWatcher |[null] CredentialWatcher is stopped
2022-08-29 01:38:28 |INFO  |main |CredentialService.java:98 |com.alibaba.nacos.client.identify.CredentialService |[null] CredentialService is freed
2022-08-29 01:38:28 |INFO  |main |NamingProxy.java:723 |com.alibaba.nacos.client.naming |com.alibaba.nacos.client.naming.net.NamingProxy do shutdown stop
2022-08-29 01:38:28 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Pausing ProtocolHandler ["http-nio-8050"]
2022-08-29 01:38:28 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Stopping service [Tomcat]
2022-08-29 01:38:28 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Stopping ProtocolHandler ["http-nio-8050"]
2022-08-29 01:38:28 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Destroying ProtocolHandler ["http-nio-8050"]
2022-08-29 01:41:47 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.3.Final
2022-08-29 01:41:48 |INFO  |main |LocalConfigInfoProcessor.java:212 |com.alibaba.nacos.client.config.impl.LocalConfigInfoProcessor |LOCAL_SNAPSHOT_PATH:C:\Users\su\nacos\config
2022-08-29 01:41:48 |INFO  |main |Limiter.java:54 |com.alibaba.nacos.client.config.impl.Limiter |limitTime:5.0
2022-08-29 01:41:48 |INFO  |main |JvmUtil.java:49 |com.alibaba.nacos.client.config.utils.JvmUtil |isMultiInstance:false
2022-08-29 01:41:48 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource@466577384 {name='bootstrapProperties-service-oss-dev.yaml,DEFAULT_GROUP', properties={spring.servlet.multipart.max-file-size=2048MB, spring.servlet.multipart.max-request-size=2048MB, aliyun.oss.endpoint=oss-cn-shenzhen.aliyuncs.com, aliyun.oss.keyid=LTAI4GDWPPaMNUYz57Hy9aBk, aliyun.oss.keysecret=jc6GwBpPklmzFtylqP5bJsoRAtKHXp, aliyun.oss.bucketname=education-online666.oss-cn-shenzhen.aliyuncs.com}}, BootstrapPropertySource@1598047636 {name='bootstrapProperties-service-oss.yaml,DEFAULT_GROUP', properties={}}, BootstrapPropertySource@1399398408 {name='bootstrapProperties-service-oss,DEFAULT_GROUP', properties={}}, BootstrapPropertySource@2066366456 {name='bootstrapProperties-all-service.yaml,DEFAULT_GROUP', properties={spring.redis.host=192.168.56.10, spring.redis.port=6379, mybatis-plus.mapper-locations=classpath:/mapper/**/*.xml, mybatis-plus.global-config.db-config.id-type=auto, management.endpoints.web.exposure.include=*, management.endpoint.health.show-details=always}}]
2022-08-29 01:41:48 |INFO  |main |SpringApplication.java:640 |com.xn2001.college.service.oss.ServiceOssApplication |The following 1 profile is active: "dev"
2022-08-29 01:41:48 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=2db8b0d6-f6ea-3d5b-a6f3-51b5a01326b4
2022-08-29 01:41:49 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8120 (http)
2022-08-29 01:41:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8120"]
2022-08-29 01:41:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2022-08-29 01:41:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-08-29 01:41:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2022-08-29 01:41:49 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 816 ms
2022-08-29 01:41:50 |INFO  |main |InitUtils.java:65 |com.alibaba.nacos.client.naming |initializer namespace from System Property :null
2022-08-29 01:41:50 |INFO  |main |InitUtils.java:74 |com.alibaba.nacos.client.naming |initializer namespace from System Environment :null
2022-08-29 01:41:50 |INFO  |main |InitUtils.java:84 |com.alibaba.nacos.client.naming |initializer namespace from System Property :null
2022-08-29 01:41:50 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8120"]
2022-08-29 01:41:50 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8120 (http) with context path ''
2022-08-29 01:41:50 |INFO  |main |BeatReactor.java:81 |com.alibaba.nacos.client.naming |[BEAT] adding beat: BeatInfo{port=8120, ip='192.168.31.115', weight=1.0, serviceName='DEFAULT_GROUP@@service-oss', cluster='DEFAULT', metadata={preserved.register.source=SPRING_CLOUD}, scheduled=false, period=5000, stopped=false} to beat map.
2022-08-29 01:41:50 |INFO  |main |NamingProxy.java:230 |com.alibaba.nacos.client.naming |[REGISTER-SERVICE] public registering service DEFAULT_GROUP@@service-oss with instance: Instance{instanceId='null', ip='192.168.31.115', port=8120, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
2022-08-29 01:41:51 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP service-oss 192.168.31.115:8120 register finished
2022-08-29 01:41:51 |INFO  |main |StartupInfoLogger.java:61 |com.xn2001.college.service.oss.ServiceOssApplication |Started ServiceOssApplication in 5.641 seconds (JVM running for 6.63)
2022-08-29 01:41:51 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] service-oss+DEFAULT_GROUP
2022-08-29 01:41:51 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=service-oss, group=DEFAULT_GROUP, cnt=1
2022-08-29 01:41:51 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] all-service.yaml+DEFAULT_GROUP
2022-08-29 01:41:51 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=all-service.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-29 01:41:51 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] service-oss.yaml+DEFAULT_GROUP
2022-08-29 01:41:51 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=service-oss.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-29 01:41:51 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] service-oss-dev.yaml+DEFAULT_GROUP
2022-08-29 01:41:51 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=service-oss-dev.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-29 01:41:51 |INFO  |com.alibaba.nacos.client.naming.updater |HostReactor.java:228 |com.alibaba.nacos.client.naming |new ips(1) service: DEFAULT_GROUP@@service-oss@@DEFAULT -> [{"instanceId":"192.168.31.115#8120#DEFAULT#DEFAULT_GROUP@@service-oss","ip":"192.168.31.115","port":8120,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@service-oss","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2022-08-29 01:41:51 |INFO  |com.alibaba.nacos.client.naming.updater |HostReactor.java:267 |com.alibaba.nacos.client.naming |current ips:(1) service: DEFAULT_GROUP@@service-oss@@DEFAULT -> [{"instanceId":"192.168.31.115#8120#DEFAULT#DEFAULT_GROUP@@service-oss","ip":"192.168.31.115","port":8120,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@service-oss","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2022-08-29 01:41:51 |INFO  |com.alibaba.nacos.naming.push.receiver |PushReceiver.java:86 |com.alibaba.nacos.client.naming |received push data: {"type":"dom","data":"{\"hosts\":[{\"ip\":\"192.168.31.115\",\"port\":8120,\"valid\":true,\"healthy\":true,\"marked\":false,\"instanceId\":\"192.168.31.115#8120#DEFAULT#DEFAULT_GROUP@@service-oss\",\"metadata\":{\"preserved.register.source\":\"SPRING_CLOUD\"},\"enabled\":true,\"weight\":1.0,\"clusterName\":\"DEFAULT\",\"serviceName\":\"DEFAULT_GROUP@@service-oss\",\"ephemeral\":true}],\"dom\":\"DEFAULT_GROUP@@service-oss\",\"name\":\"DEFAULT_GROUP@@service-oss\",\"cacheMillis\":10000,\"lastRefTime\":1661559469817,\"checksum\":\"240a3697d530640a973e070c756ffb8b\",\"useSpecifiedURL\":false,\"clusters\":\"DEFAULT\",\"env\":\"\",\"metadata\":{}}","lastRefTime":26896294178516} from /192.168.56.10
2022-08-29 07:23:19 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.3.Final
2022-08-29 07:23:21 |INFO  |main |LocalConfigInfoProcessor.java:212 |com.alibaba.nacos.client.config.impl.LocalConfigInfoProcessor |LOCAL_SNAPSHOT_PATH:C:\Users\su\nacos\config
2022-08-29 07:23:21 |INFO  |main |Limiter.java:54 |com.alibaba.nacos.client.config.impl.Limiter |limitTime:5.0
2022-08-29 07:23:21 |INFO  |main |JvmUtil.java:49 |com.alibaba.nacos.client.config.utils.JvmUtil |isMultiInstance:false
